arrest_count,month_id,boro_id,jurisdiction_id,perp_age_id,perp_sex_id,perp_race_id,vict_age_id,vict_sex_id,vict_race_id,court_count,complaint_count,shooting_count
1,2,4,1,4,2,4,,,,,,
1,2,1,,1,2,4,,,,,,
2,2,3,2,2,1,4,,,,27,,
1,2,1,1,4,2,5,,,,,,
1,2,4,,1,1,3,,,,,,
1,2,1,2,2,1,4,,,,,,
1,2,5,1,1,2,3,,,,3,,
1,2,1,2,1,1,1,,,,,,
1,2,2,1,4,1,4,,,,4,,
1,2,3,2,3,1,1,,,,4,,
2,2,1,1,4,2,2,,,,,,
1,2,4,2,4,1,1,,,,,,
1,2,1,1,4,2,3,,,,,,
1,2,2,1,4,2,3,,,,,,
1,2,2,,1,2,2,,,,,,
1,2,2,1,1,1,,,,,,,
7,2,4,,4,1,2,,,,,,
1,2,3,1,1,2,1,,,,17,,
1,2,4,,4,1,4,,,,,,
1,2,3,1,3,1,5,,,,3,,
1,2,4,2,2,1,1,,,,6,,
1,2,4,2,4,2,1,,,,,,
1,2,1,3,3,1,1,,,,,,
1,2,2,,2,1,5,,,,,,
2,2,5,1,2,2,3,,,,2,,
1,2,1,1,3,1,,,,,,,
1,2,2,2,1,1,2,,,,5,,
1,2,4,2,4,2,3,,,,,,
1,2,3,,3,1,2,,,,,,
1,2,2,3,4,1,4,,,,,,
1,2,2,1,2,2,1,,,,1,,
2,2,3,3,4,2,2,,,,1,,
1,2,1,3,3,1,4,,,,,,
1,2,3,3,4,1,2,,,,,,
1,2,4,2,4,1,4,,,,,,
1,2,5,1,5,1,3,,,,,,
1,2,1,,1,1,,,,,,,
1,2,1,1,4,1,1,,,,,,
1,2,1,3,2,1,2,,,,,,
1,2,1,1,5,2,3,,,,,,
1,2,1,2,2,1,1,,,,,,
2,2,1,1,3,2,3,,,,,,
1,2,1,1,5,1,2,,,,,,
1,2,4,3,1,2,4,,,,,,
1,2,2,2,2,1,2,,,,1,,
1,2,2,1,4,1,5,,,,2,,
1,2,3,,1,1,4,,,,,,
1,2,4,2,1,1,3,,,,1,,
1,2,1,2,2,2,1,,,,,,
1,2,3,2,4,1,2,,,,3,,
1,2,1,3,1,1,4,,,,,,
1,2,4,1,3,1,1,,,,5,,
2,2,5,1,4,2,2,,,,,,
1,2,1,3,4,1,2,,,,,,
1,2,2,1,1,2,,,,,,,
1,2,3,1,4,2,1,,,,2,,
1,2,2,,1,1,3,,,,,,
1,2,1,1,5,1,4,,,,,,
1,2,1,,3,1,3,,,,,,
1,2,5,,1,1,2,,,,,,
1,2,2,1,5,1,5,,,,1,,
4,2,4,3,2,2,2,,,,,,
1,2,5,1,2,2,2,,,,5,,
1,2,3,2,1,2,1,,,,1,,
1,2,2,,2,1,2,,,,,,
1,2,2,,2,1,1,,,,,,
1,2,4,,2,2,2,,,,,,
1,2,1,,1,1,1,,,,,,
1,2,3,2,2,2,2,,,,4,,
1,2,2,2,1,1,4,,,,2,,
3,2,2,,3,1,1,,,,,,
1,2,3,3,3,1,4,,,,2,,
1,2,2,,5,1,3,,,,,,
1,2,3,1,5,1,1,,,,,,
1,2,5,1,4,1,1,,,,,,
1,2,4,,3,1,3,,,,,,
1,2,2,,3,1,6,,,,,,
2,2,1,,2,2,2,,,,,,
2,2,4,1,4,1,5,,,,2,,
1,2,5,1,3,1,1,,,,2,,
1,2,2,,3,2,3,,,,,,
1,2,4,1,2,2,5,,,,2,,
1,2,1,,1,1,5,,,,,,
1,2,1,1,3,1,6,,,,,,
2,2,2,1,2,2,3,,,,1,,
2,2,1,,1,1,3,,,,,,
1,2,4,,1,1,4,,,,,,
1,2,2,1,1,2,1,,,,,,
1,2,3,1,1,2,5,,,,,,
1,2,4,1,4,1,1,,,,,,
2,2,3,2,3,1,2,,,,6,,
1,2,3,,1,2,4,,,,,,
1,2,5,1,1,2,1,,,,,,
1,2,4,3,2,1,4,,,,2,,
2,2,2,2,2,1,4,,,,1,,
1,2,4,3,5,1,2,,,,,,
1,2,5,,1,1,4,,,,,,
2,2,3,1,4,2,4,,,,2,,
1,2,3,3,3,1,2,,,,16,,
1,2,2,2,1,2,4,,,,,,
1,2,2,,3,1,5,,,,,,
1,2,2,,1,2,4,,,,,,
1,2,4,1,2,2,1,,,,1,,
1,2,5,1,1,1,1,,,,1,,
1,2,2,1,3,2,1,,,,1,,
1,2,3,3,1,1,5,,,,,,
1,2,1,2,2,2,4,,,,,,
1,2,2,2,1,1,5,,,,,,
2,2,3,1,5,2,4,,,,,,
1,2,2,1,5,1,4,,,,2,,
1,2,2,2,2,1,1,,,,1,,
1,2,2,,3,2,2,,,,,,
1,2,2,1,4,1,3,,,,,,
1,2,2,1,4,1,6,,,,,,
1,2,1,2,1,2,1,,,,,,
1,2,4,1,1,1,,,,,14,,
2,2,3,3,1,1,1,,,,5,,
1,2,1,2,5,1,1,,,,,,
1,2,4,1,2,2,3,,,,4,,
2,2,5,,2,1,3,,,,,,
1,2,5,1,1,1,,,,,,,
1,2,1,1,4,1,3,,,,,,
1,2,5,1,4,2,4,,,,,,
1,2,3,,3,1,4,,,,,,
1,2,3,2,2,2,4,,,,3,,
1,2,3,2,4,2,4,,,,,,
1,2,1,3,3,2,5,,,,,,
1,2,4,2,3,1,1,,,,3,,
1,2,1,3,2,1,4,,,,,,
1,2,5,,2,1,2,,,,,,
1,2,2,,4,1,2,,,,,,
1,2,1,,4,2,4,,,,,,
1,2,2,1,4,2,1,,,,,,
1,2,1,1,5,2,2,,,,,,
1,2,1,3,1,1,1,,,,,,
1,2,3,1,3,2,5,,,,2,,
1,2,4,3,2,1,1,,,,,,
1,2,3,2,2,1,3,,,,,,
1,2,5,1,1,1,5,,,,3,,
1,2,5,1,1,2,5,,,,,,
1,2,2,1,4,2,4,,,,,,
1,2,3,1,1,1,6,,,,,,
1,2,1,1,1,1,,,,,,,
1,2,1,2,1,1,3,,,,,,
1,2,5,1,2,2,4,,,,2,,
1,2,1,2,4,2,2,,,,,,
1,2,5,1,4,1,2,,,,1,,
2,2,2,1,2,1,6,,,,2,,
1,2,5,1,3,2,2,,,,4,,
1,2,2,3,3,1,2,,,,1,,
1,2,3,,1,2,2,,,,,,
1,2,3,2,4,1,4,,,,2,,
1,2,3,2,1,2,2,,,,10,,
1,2,1,2,1,2,4,,,,,,
1,2,2,1,5,1,1,,,,,,
1,2,4,,1,2,4,,,,,,
2,2,4,1,1,2,1,,,,3,,
1,2,3,2,5,1,2,,,,,,
1,2,1,1,5,1,1,,,,,,
1,2,4,1,5,1,4,,,,2,,
1,2,1,,4,1,4,,,,,,
2,2,4,,2,1,2,,,,,,
3,2,3,,1,1,1,,,,,,
1,2,5,1,4,1,3,,,,,,
1,2,4,1,1,1,6,,,,1,,
1,2,2,,2,1,,,,,,,
1,2,4,1,2,1,,,,,6,,
1,2,4,2,1,2,3,,,,,,
1,2,3,2,2,1,5,,,,,,
2,2,2,2,2,2,2,,,,1,,
1,2,4,2,4,1,2,,,,11,,
1,2,2,2,3,1,4,,,,,,
1,2,5,1,2,1,,,,,,,
1,2,1,1,4,2,4,,,,,,
2,2,2,,3,1,3,,,,,,
1,2,3,1,5,1,3,,,,1,,
1,2,5,,1,1,5,,,,,,
1,2,1,1,1,2,,,,,,,
1,2,4,,1,2,,,,,,,
1,2,4,1,3,2,6,,,,,,
1,2,3,1,2,2,,,,,,,
1,2,4,1,3,2,5,,,,5,,
1,2,4,,3,2,5,,,,,,
1,2,1,,3,2,4,,,,,,
1,2,1,,5,1,3,,,,,,
1,2,4,,4,1,1,,,,,,
1,2,2,2,3,1,2,,,,,,
1,2,1,2,4,1,4,,,,,,
1,2,4,,2,2,1,,,,,,
1,2,3,3,2,1,4,,,,8,,
1,2,1,,3,2,3,,,,,,
1,2,4,2,2,1,4,,,,3,,
1,2,5,,3,1,3,,,,,,
1,2,4,,2,1,1,,,,,,
1,2,1,,5,1,5,,,,,,
1,2,4,,3,1,4,,,,,,
1,2,4,,2,2,4,,,,,,
1,2,5,1,2,2,1,,,,2,,
1,2,3,2,4,1,1,,,,1,,
1,2,4,1,5,2,1,,,,,,
1,2,4,3,2,1,3,,,,1,,
1,2,2,3,3,1,4,,,,,,
1,2,1,2,4,1,1,,,,,,
1,2,5,,2,2,4,,,,,,
1,2,5,1,3,1,5,,,,,,
1,2,4,1,5,2,3,,,,,,
1,2,4,3,4,2,2,,,,,,
1,2,4,,3,2,1,,,,,,
1,2,1,1,1,1,6,,,,,,
2,2,1,2,4,1,2,,,,,,
2,2,3,1,5,2,3,,,,,,
1,2,2,3,1,1,3,,,,,,
1,2,5,,3,1,4,,,,,,
1,2,1,3,3,1,5,,,,,,
1,2,4,,5,1,3,,,,,,
1,2,1,3,1,2,3,,,,,,
1,2,2,,2,2,2,,,,,,
1,2,4,,2,1,3,,,,,,
1,2,3,,5,1,4,,,,,,
1,2,1,,1,2,3,,,,,,
1,2,3,1,2,2,5,,,,,,
2,2,2,3,2,1,1,,,,,,
1,2,2,1,3,1,6,,,,1,,
1,2,1,3,1,2,2,,,,,,
1,2,4,,3,1,6,,,,,,
1,2,4,3,3,1,4,,,,2,,
1,2,4,1,5,1,1,,,,,,
1,2,3,,1,2,1,,,,,,
1,2,5,,4,1,5,,,,,,
1,2,1,3,1,2,4,,,,,,
1,2,5,1,2,2,5,,,,,,
1,2,1,,2,1,3,,,,,,
1,2,5,1,4,2,1,,,,,,
1,2,4,,1,2,3,,,,,,
1,2,3,2,2,2,1,,,,,,
1,2,2,3,2,2,4,,,,,,
2,2,4,3,3,1,1,,,,1,,
1,2,1,,4,1,2,,,,,,
1,2,1,3,1,1,,,,,,,
1,2,3,3,2,1,1,,,,2,,
1,2,1,3,2,2,2,,,,,,
1,2,2,1,1,2,6,,,,,,
1,2,3,3,2,2,2,,,,2,,
1,2,3,3,4,1,1,,,,3,,
1,2,3,,2,2,4,,,,,,
1,2,1,,1,2,1,,,,,,
1,2,1,1,3,2,6,,,,,,
1,2,3,1,4,1,3,,,,1,,
1,2,3,3,3,1,3,,,,2,,
1,2,3,3,1,2,2,,,,6,,
2,2,5,1,2,1,5,,,,1,,
1,2,1,,5,1,4,,,,,,
1,2,4,1,3,1,,,,,7,,
1,2,1,,2,2,4,,,,,,
1,2,3,2,3,2,2,,,,1,,
1,2,2,1,5,2,3,,,,,,
1,2,1,1,5,2,,,,,,,
1,2,4,2,3,1,4,,,,,,
1,2,1,2,1,1,,,,,,,
1,2,2,,4,1,5,,,,,,
1,2,5,1,5,1,2,,,,4,,
1,2,3,3,1,1,3,,,,5,,
1,2,3,2,4,2,1,,,,,,
1,2,3,1,1,2,6,,,,,,
1,2,4,,3,2,2,,,,,,
1,2,2,1,2,1,,,,,3,,
1,2,4,3,3,1,3,,,,,,
2,2,1,2,1,2,3,,,,,,
1,2,4,,5,1,2,,,,,,
1,2,5,,2,1,4,,,,,,
1,2,5,1,2,2,,,,,,,
1,2,2,1,2,2,,,,,,,
1,2,3,3,3,2,2,,,,1,,
1,2,5,1,3,2,5,,,,,,
1,2,4,3,4,1,4,,,,,,
1,2,4,1,1,2,,,,,4,,
1,2,3,1,4,2,5,,,,,,
1,2,1,1,5,2,1,,,,,,
1,2,4,1,5,1,5,,,,,,
1,2,1,,1,1,6,,,,,,
1,2,1,2,4,2,1,,,,,,
1,2,5,1,1,2,,,,,,,
1,2,4,,3,1,1,,,,,,
1,2,3,3,5,1,1,,,,1,,
1,2,3,1,1,2,,,,,,,
1,2,1,3,5,1,2,,,,,,
1,2,2,,1,1,6,,,,,,
1,2,1,3,1,2,5,,,,,,
2,2,3,,3,1,1,,,,,,
1,2,3,3,2,2,4,,,,4,,
1,2,4,1,4,2,1,,,,,,
1,2,1,2,4,2,4,,,,,,
2,2,2,,3,1,,,,,,,
1,2,1,3,2,1,3,,,,,,
2,2,3,1,4,2,3,,,,1,,
1,2,3,,3,1,,,,,,,
1,2,4,,4,2,3,,,,,,
1,2,4,3,1,1,3,,,,,,
2,2,2,1,4,2,5,,,,,,
1,2,1,1,2,1,6,,,,,,
1,2,5,,4,1,4,,,,,,
1,2,1,,4,2,2,,,,,,
1,2,3,2,4,2,2,,,,,,
1,2,3,2,2,2,3,,,,,,
1,2,5,1,4,1,4,,,,1,,
1,2,2,3,3,2,2,,,,,,
1,2,2,3,4,1,2,,,,1,,
1,2,3,2,3,2,4,,,,,,
1,2,2,1,5,2,4,,,,,,
1,2,2,2,4,1,4,,,,,,
2,2,2,3,2,1,3,,,,,,
1,2,2,3,1,1,5,,,,,,
1,2,5,3,1,1,4,,,,,,
1,2,3,3,5,1,4,,,,,,
2,2,3,,4,2,2,,,,,,
1,2,3,,5,1,2,,,,,,
1,2,5,,3,1,1,,,,,,
1,2,3,,1,1,5,,,,,,
1,2,1,3,4,1,5,,,,,,
1,2,4,2,2,2,4,,,,,,
1,2,2,3,2,1,5,,,,,,
1,2,5,1,2,1,1,,,,2,,
1,2,2,2,3,2,4,,,,,,
1,2,3,,4,1,2,,,,,,
1,2,3,,4,1,4,,,,,,
1,2,3,,4,1,1,,,,,,
1,2,4,,3,2,3,,,,,,
1,2,2,1,5,2,5,,,,,,
1,1,1,1,1,1,1,,,,,,
1,1,2,1,2,1,2,,,,46,,
1,1,5,1,2,1,3,,,,1,,
1,1,5,1,1,1,4,,,,8,,
1,1,2,1,2,1,5,,,,25,,
2,1,3,1,1,1,2,,,,252,,
1,1,4,1,3,1,2,,,,99,,
1,1,1,1,3,1,2,,,,,,
2,1,3,1,1,2,2,,,,31,,
1,1,1,1,3,1,4,,,,,,
1,1,4,1,1,1,2,,,,242,,
1,1,4,1,2,2,2,,,,14,,
2,1,4,1,2,1,2,,,,144,,
4,1,1,1,1,1,2,,,,,,
1,1,4,1,4,1,2,,,,18,,
1,1,2,1,1,1,2,,,,69,,
1,1,2,,1,1,2,,,,,,
1,1,2,1,1,1,4,,,,142,,
1,1,4,2,1,1,2,,,,52,,
2,1,4,1,4,1,4,,,,13,,
1,1,2,1,3,2,2,,,,3,,
2,1,3,1,2,1,2,,,,135,,
1,1,3,1,3,1,2,,,,78,,
1,1,3,1,1,1,3,,,,10,,
1,1,1,1,3,1,3,,,,,,
2,1,4,1,3,1,3,,,,15,,
3,1,4,2,1,1,4,,,,6,,
2,1,1,,3,1,4,,,,,,
1,1,1,1,2,1,2,,,,,,
1,1,1,1,1,1,5,,,,,,
1,1,3,1,1,1,1,,,,119,,
1,1,4,1,3,1,4,,,,24,,
1,1,3,1,1,1,4,,,,153,,
1,1,1,1,1,1,4,,,,,,
1,1,1,1,2,1,1,,,,,,
1,1,1,1,3,2,2,,,,,,
5,1,1,1,4,1,4,,,,,,
1,1,2,1,3,1,2,,,,45,,
1,1,3,1,1,2,4,,,,24,,
1,1,2,,2,1,2,,,,,,
1,1,3,2,2,2,1,,,,1,,
1,1,4,1,3,1,1,,,,7,,
1,1,2,1,2,2,2,,,,20,,
1,1,5,1,1,1,3,,,,12,,
1,1,5,1,3,1,2,,,,5,,
1,1,3,1,3,1,4,,,,79,,
1,1,3,,3,1,4,,,,,,
1,1,3,1,2,1,1,,,,103,,
1,1,2,1,5,1,2,,,,6,,
1,1,3,,1,1,1,,,,,,
1,1,3,1,3,2,2,,,,8,,
1,1,5,1,1,1,2,,,,20,,
1,1,5,1,2,2,3,,,,1,,
1,1,2,1,3,1,5,,,,26,,
1,1,2,1,2,1,,,,,1,,
1,1,3,1,2,2,4,,,,19,,
1,1,1,1,1,2,4,,,,,,
1,1,4,2,1,2,2,,,,2,,
1,1,2,,1,1,4,,,,,,
1,1,2,1,1,2,3,,,,2,,
1,1,2,1,1,1,5,,,,25,,
1,1,1,1,1,1,3,,,,,,
1,1,1,2,2,1,2,,,,,,
2,1,1,3,2,2,2,,,,,,
1,1,2,1,3,1,3,,,,16,,
1,1,4,1,1,2,2,,,,25,,
1,1,1,3,3,1,4,,,,,,
1,1,1,1,2,2,3,,,,,,
1,1,2,1,1,1,3,,,,32,,
1,1,4,1,2,1,4,,,,32,,
1,1,4,1,1,1,3,,,,43,,
1,1,1,2,2,2,4,,,,,,
1,1,4,1,3,2,4,,,,3,,
1,1,1,1,2,2,1,,,,,,
3,1,3,,4,1,2,,,,,,
1,1,3,3,1,1,4,,,,7,,
1,1,2,1,2,1,3,,,,11,,
2,1,1,1,2,1,4,,,,,,
1,1,1,1,1,2,2,,,,,,
1,1,4,1,1,2,3,,,,8,,
1,1,4,1,2,1,1,,,,8,,
1,1,5,1,3,1,1,,,,1,,
1,1,2,1,2,1,4,,,,34,,
6,1,4,1,1,1,4,,,,48,,
1,1,4,3,1,1,2,,,,9,,
1,1,2,1,1,2,2,,,,6,,
1,1,2,,1,1,1,,,,,,
1,1,2,1,1,2,4,,,,6,,
1,1,1,,3,1,2,,,,,,
1,1,1,3,1,1,4,,,,,,
1,1,4,1,1,1,5,,,,10,,
1,1,3,2,2,1,1,,,,6,,
1,1,3,1,3,2,3,,,,1,,
1,1,1,2,1,1,2,,,,,,
1,1,1,2,3,1,2,,,,,,
2,1,2,1,4,2,4,,,,,,
1,1,5,1,2,2,2,,,,1,,
1,1,3,1,2,1,4,,,,105,,
1,1,2,1,4,1,2,,,,9,,
2,1,4,1,1,2,4,,,,7,,
1,1,2,1,1,2,5,,,,32,,
1,1,4,,1,1,6,,,,,,
1,1,3,,1,2,4,,,,,,
1,1,1,1,2,2,2,,,,,,
1,1,4,1,1,1,1,,,,14,,
2,1,5,1,1,2,2,,,,7,,
1,1,2,1,2,2,4,,,,6,,
3,1,4,2,3,1,4,,,,1,,
1,1,4,3,2,1,2,,,,5,,
1,1,1,1,5,2,2,,,,,,
2,1,3,1,2,2,1,,,,6,,
2,1,4,1,2,1,5,,,,9,,
1,1,2,3,1,1,3,,,,,,
1,1,5,1,1,2,3,,,,5,,
1,1,1,2,4,1,1,,,,,,
1,1,4,2,2,1,2,,,,43,,
1,1,3,1,1,2,5,,,,,,
1,1,1,1,4,1,2,,,,,,
1,1,2,,1,1,5,,,,,,
1,1,2,,3,1,4,,,,,,
2,1,1,1,3,2,5,,,,,,
1,1,3,1,4,1,4,,,,10,,
1,1,2,1,5,1,4,,,,3,,
1,1,5,,3,2,2,,,,,,
1,1,3,1,3,1,1,,,,32,,
1,1,3,3,1,1,3,,,,2,,
1,1,4,1,3,2,3,,,,2,,
1,1,3,1,5,2,2,,,,1,,
1,1,3,1,4,1,2,,,,20,,
1,1,2,1,4,1,5,,,,,,
1,1,1,1,2,1,3,,,,,,
1,1,3,1,3,2,5,,,,,,
1,1,1,3,2,1,1,,,,,,
1,1,4,1,2,1,3,,,,31,,
1,1,1,2,4,1,2,,,,,,
1,1,1,2,1,1,1,,,,,,
1,1,3,1,2,2,2,,,,24,,
1,1,2,1,3,1,4,,,,118,,
2,1,1,1,4,2,2,,,,,,
1,1,1,,2,1,2,,,,,,
1,1,1,1,1,2,1,,,,,,
1,1,5,1,2,2,4,,,,,,
1,1,5,1,3,1,4,,,,4,,
1,1,2,1,3,1,,,,,,,
1,1,1,1,4,2,4,,,,,,
1,1,3,1,4,1,1,,,,5,,
1,1,1,3,2,1,4,,,,,,
1,1,1,,1,1,3,,,,,,
1,1,4,1,2,2,4,,,,6,,
2,1,3,,1,1,2,,,,,,
1,1,4,1,3,2,2,,,,11,,
1,1,4,1,1,1,,,,,8,,
1,1,3,1,1,2,1,,,,7,,
2,1,3,1,3,2,1,,,,4,,
1,1,3,1,1,1,5,,,,7,,
1,1,4,1,4,2,2,,,,4,,
1,1,3,3,3,1,4,,,,7,,
1,1,4,3,1,1,4,,,,6,,
1,1,3,3,3,1,2,,,,9,,
1,1,3,3,2,1,2,,,,17,,
3,1,1,3,2,1,2,,,,,,
1,1,4,,1,1,,,,,,,
1,1,1,1,3,2,3,,,,,,
1,1,2,1,1,1,1,,,,9,,
1,1,2,1,3,2,5,,,,4,,
1,1,2,1,5,1,5,,,,1,,
1,1,4,,2,1,2,,,,,,
1,1,3,1,4,2,4,,,,4,,
1,1,1,2,3,1,5,,,,,,
1,1,3,3,1,1,2,,,,30,,
1,1,1,,1,1,2,,,,,,
1,1,4,,3,1,1,,,,,,
1,1,5,1,5,1,3,,,,3,,
1,1,1,1,1,2,3,,,,,,
1,1,1,3,2,2,4,,,,,,
2,1,1,1,2,2,4,,,,,,
1,1,2,1,2,2,3,,,,1,,
1,1,5,1,3,1,3,,,,5,,
1,1,1,1,1,1,,,,,,,
1,1,5,1,4,1,4,,,,,,
1,1,1,1,3,2,1,,,,,,
2,1,1,1,4,1,3,,,,,,
1,1,5,1,1,1,1,,,,3,,
1,1,4,2,3,1,2,,,,8,,
1,1,5,,1,1,4,,,,,,
1,1,2,1,2,1,1,,,,5,,
1,1,5,1,2,1,2,,,,7,,
1,1,1,1,3,1,1,,,,,,
1,1,1,1,2,1,5,,,,,,
2,1,2,1,3,2,3,,,,,,
1,1,1,1,2,1,,,,,,,
1,1,2,2,1,1,4,,,,,,
3,1,3,1,4,2,1,,,,1,,
1,1,2,2,1,1,2,,,,1,,
1,1,5,1,1,1,5,,,,2,,
1,1,1,1,5,1,3,,,,,,
1,1,3,,1,1,5,,,,,,
1,1,4,,1,1,2,,,,,,
1,1,2,3,1,1,2,,,,1,,
2,1,4,1,3,1,5,,,,7,,
1,1,4,1,4,1,1,,,,,,
1,1,2,1,4,1,1,,,,,,
1,1,2,1,1,1,6,,,,2,,
1,1,3,,2,1,2,,,,,,
1,1,2,1,4,1,4,,,,3,,
1,1,3,,1,2,2,,,,,,
1,1,5,1,4,1,3,,,,1,,
2,1,2,,3,1,2,,,,,,
1,1,4,1,1,2,5,,,,1,,
1,1,4,2,4,1,1,,,,,,
2,1,5,1,4,1,2,,,,5,,
1,1,3,2,1,1,4,,,,8,,
1,1,3,2,4,1,2,,,,8,,
1,1,1,3,1,1,2,,,,,,
1,1,1,1,4,2,3,,,,,,
3,1,3,2,2,2,2,,,,2,,
1,1,4,1,5,1,4,,,,1,,
1,1,2,3,2,1,4,,,,1,,
1,1,1,3,1,1,1,,,,,,
1,1,3,,1,1,,,,,,,
1,1,5,,2,1,4,,,,,,
1,1,4,1,2,2,1,,,,1,,
1,1,1,1,1,2,5,,,,,,
1,1,3,1,5,1,4,,,,4,,
1,1,1,1,5,1,5,,,,,,
1,1,2,,3,2,2,,,,,,
1,1,3,2,1,1,2,,,,30,,
1,1,1,1,2,1,6,,,,,,
1,1,4,,3,1,4,,,,,,
1,1,5,1,1,1,,,,,,,
1,1,2,2,1,2,2,,,,1,,
1,1,4,1,1,2,6,,,,,,
1,1,5,,1,1,3,,,,,,
1,1,3,2,3,1,2,,,,5,,
1,1,4,3,3,1,2,,,,4,,
1,1,2,1,2,1,6,,,,1,,
1,1,3,1,1,1,,,,,1,,
1,1,5,1,2,1,1,,,,,,
1,1,1,,1,1,1,,,,,,
2,1,1,3,3,1,2,,,,,,
1,1,4,,4,2,4,,,,,,
1,1,4,3,1,2,2,,,,1,,
2,1,1,1,3,1,5,,,,,,
1,1,2,3,1,1,4,,,,1,,
1,1,1,,3,1,1,,,,,,
1,1,3,1,3,1,6,,,,,,
1,1,1,2,4,2,4,,,,,,
1,1,3,,3,1,1,,,,,,
1,1,3,1,1,2,3,,,,3,,
1,1,2,,1,2,2,,,,,,
1,1,4,1,5,1,3,,,,6,,
1,1,3,,1,2,3,,,,,,
1,1,3,1,2,2,3,,,,2,,
1,1,3,,1,1,4,,,,,,
1,1,2,,2,1,1,,,,,,
1,1,2,1,3,2,,,,,,,
1,1,1,3,3,1,1,,,,,,
1,1,2,,5,1,4,,,,,,
1,1,4,2,3,2,4,,,,,,
1,1,1,,2,2,1,,,,,,
1,1,3,,3,1,2,,,,,,
1,1,4,1,5,2,3,,,,,,
1,1,1,,3,2,3,,,,,,
1,1,5,1,3,2,3,,,,1,,
1,1,3,2,2,1,3,,,,,,
1,1,5,,1,2,2,,,,,,
1,1,1,1,3,1,,,,,,,
1,1,3,1,2,1,3,,,,7,,
1,1,5,,4,1,4,,,,,,
3,1,1,2,1,2,2,,,,,,
1,1,4,3,2,1,3,,,,,,
1,1,3,,5,1,2,,,,,,
1,1,4,1,4,1,3,,,,,,
1,1,1,,3,1,3,,,,,,
1,1,3,1,3,2,4,,,,8,,
1,1,5,1,1,1,6,,,,,,
1,1,3,1,3,1,3,,,,7,,
1,1,5,1,2,1,4,,,,7,,
1,1,1,,3,2,2,,,,,,
1,1,3,2,2,1,4,,,,8,,
1,1,1,,1,2,2,,,,,,
1,1,1,1,5,1,1,,,,,,
1,1,2,,2,2,2,,,,,,
1,1,4,2,2,1,4,,,,8,,
1,1,2,1,1,2,1,,,,,,
1,1,3,,2,2,3,,,,,,
1,1,5,1,1,2,4,,,,2,,
1,1,2,1,2,2,5,,,,2,,
2,1,1,,2,1,4,,,,,,
1,1,2,1,3,1,1,,,,2,,
1,1,1,3,1,1,3,,,,,,
1,1,2,,2,2,4,,,,,,
1,1,1,1,5,1,4,,,,,,
1,1,1,3,1,1,5,,,,,,
1,1,1,2,3,2,4,,,,,,
1,1,3,1,4,2,2,,,,2,,
1,1,3,3,4,1,4,,,,1,,
1,1,2,,1,2,3,,,,,,
1,1,2,1,4,2,2,,,,6,,
1,1,4,2,2,2,2,,,,3,,
1,1,2,3,2,1,2,,,,2,,
1,1,2,1,1,1,,,,,7,,
1,1,2,1,3,2,4,,,,25,,
1,1,4,1,2,2,3,,,,3,,
1,1,1,1,3,2,4,,,,,,
2,1,4,1,4,2,4,,,,3,,
1,1,4,2,1,1,1,,,,1,,
1,1,1,3,3,1,3,,,,,,
1,1,1,3,1,2,3,,,,,,
1,1,2,1,5,1,3,,,,3,,
2,1,3,1,3,1,,,,,,,
1,1,2,,1,1,3,,,,,,
1,1,4,,3,1,2,,,,,,
1,1,1,1,5,2,3,,,,,,
3,1,3,2,1,2,4,,,,2,,
1,1,1,,1,1,4,,,,,,
1,1,2,1,3,1,6,,,,1,,
1,1,1,1,4,1,5,,,,,,
1,1,3,3,1,2,2,,,,2,,
1,1,5,,3,1,3,,,,,,
1,1,2,3,3,1,4,,,,,,
1,1,2,,5,1,1,,,,,,
1,1,2,,2,2,3,,,,,,
1,1,3,1,5,1,2,,,,3,,
1,1,2,,2,1,5,,,,,,
1,1,4,,5,1,2,,,,,,
1,1,3,,2,2,4,,,,,,
1,1,3,1,4,1,,,,,,,
1,1,3,3,3,1,3,,,,,,
1,1,4,1,5,1,1,,,,,,
1,1,4,,1,1,5,,,,,,
1,1,4,1,3,2,5,,,,2,,
1,1,1,3,3,2,2,,,,,,
1,1,4,,2,2,4,,,,,,
1,1,1,2,3,1,1,,,,,,
1,1,1,1,2,2,5,,,,,,
1,1,3,1,2,1,5,,,,5,,
1,1,2,3,3,2,3,,,,,,
1,1,3,2,3,2,4,,,,3,,
1,1,1,1,5,2,5,,,,,,
2,1,3,1,3,1,5,,,,1,,
1,1,1,2,1,2,4,,,,,,
1,1,3,1,5,1,1,,,,4,,
1,1,1,1,4,1,1,,,,,,
1,1,3,2,3,1,4,,,,3,,
2,1,5,1,4,1,5,,,,,,
1,1,5,,1,1,2,,,,,,
1,1,5,,2,1,2,,,,,,
1,1,5,1,2,1,5,,,,3,,
1,1,4,1,1,2,1,,,,4,,
1,1,3,3,2,1,1,,,,6,,
3,1,2,,3,1,5,,,,,,
1,1,3,1,5,1,5,,,,,,
1,1,3,1,1,1,6,,,,,,
3,1,2,1,1,2,,,,,,,
1,1,4,3,2,2,4,,,,,,
2,1,5,1,4,2,1,,,,,,
1,1,3,2,2,2,4,,,,,,
1,1,2,2,4,2,2,,,,,,
1,1,5,1,2,2,1,,,,,,
2,1,3,2,2,1,2,,,,19,,
1,1,3,,3,2,1,,,,,,
1,1,2,2,2,1,2,,,,1,,
1,1,1,1,5,1,2,,,,,,
